id,gen,smile,source,score
AOZK,0,Cc1cc(C)c(NC(=O)CCCC(=O)N2CCCCC2)c(C)c1,generated,99.9
APAF,0,COc1ccc(CN2CCN(Cc3ccc4ccccc4n3)CC2)c(OC)c1,generated,99.9
APAO,0,CCn1cc(C(=O)N2CCCN(C(=O)c3ccco3)CC2)cn1,generated,99.9
APBM,0,Cc1cc(C)n2nc(C(=O)N3CCCC3C(=O)NC(C)C)cc2n1,generated,99.9
APBP,0,CC(C)(C)NC(=O)C(c1nccs1)n1cnc2ccccc21,generated,99.9
APCJ,0,CCc1nc(NC(=O)c2cc3c(cc2C)[nH]c(=O)n3C)n[nH]1,generated,99.9
APEA,0,O=C(NCc1ccc(O)c(Cl)c1)c1cc2ccccc2oc1=O,generated,99.9
APFB,0,CCOC(=O)C(C)NS(=O)(=O)c1ccc(OC)cc1,generated,99.9
APFV,0,Cc1cccc(C(=O)Nc2ccc(CC(=O)N(C)C(C)C)cc2)n1,generated,99.9
APGG,0,CCOC(=O)C1CCCN(C(=O)c2cc3ccccc3s2)C1,generated,99.9
APIA,0,Cc1ccc(C(=O)Nc2ccc(-n3ccc(C(N)=O)c3)cc2)cc1,generated,99.9
APIB,0,CC(C)(C)NC(=O)C(O)(c1ccccc1)C1CCCCC1,generated,99.9
APIO,0,COC(=O)CN(C(=O)c1ccncc1)C1CC1c1ccc(F)cc1,generated,99.9
AUOS,0,CN(CC(=O)NC1CCCCC1)S(=O)(=O)c1ccc(C#N)cc1,generated,99.9
AUOT,0,COc1ccc(-c2sc(Nc3cc(C)cc(C)c3)nc2-c2nc3ccccc3n2C)cc1,generated,99.9
AUOW,0,Cc1ccc(-n2ncc3c(=O)[nH]c(N4CCCC4)nc32)cc1,generated,99.9
AUOX,0,CCCC1(CC)C(=O)C2CC(c3ccc(Cl)cc3)=NN2C1=O,generated,99.9
AUOZ,0,Cc1ccc2[nH]c(C(=O)N(CCc3cn[nH]c3)CCN(C)C)cc2c1,generated,99.9
AUPA,0,CCN(CC1CCCO1)C(=O)Nc1ccc(-c2cc[nH]n2)cc1,generated,99.9
AUPC,0,Cc1ccc(NC(=O)c2ccc(F)c(-n3cccn3)c2)c(OC(=O)c2c(F)cccc2F)c1,generated,99.9
AUPD,0,CC(=O)Nc1ccc(-c2cc3cc(NC(=O)c4ccccc4)ccc3[nH]2)cc1,generated,99.9
AUPE,0,CCN(Cc1ccc(F)cc1)C(=O)NCc1ccc(OC)cc1,generated,99.9
AUPF,0,Cc1cc(C)cc(C(=O)Nc2nc3c(s2)CCCC3)c1,generated,99.9
AUPH,0,O=C(Nc1ccnn1C1CCOCC1)c1ccc(-n2cccn2)nc1,generated,99.9
AUPJ,0,O=C(Nc1ccc(CC(=O)N2CCCC2)cc1)c1ccccc1,generated,99.9
AUPL,0,COc1ccccc1N1CCN(CCCNC(=O)CN2CCCCC2)CC1,generated,99.9
AUPM,0,COC(=O)C1C(O)CN(C(C)=O)C1(c1ccccc1)C1CCCCC1,generated,99.9
AUPN,0,Cc1ccc(C(=O)Nc2cc(NC(=O)C(=O)NC3CCCCC3)ccc2C)s1,generated,99.9
AUPO,0,COc1ccc(C(=O)N2CCN(C(=O)Cc3ccccc3)CC2)cc1,generated,99.9
AUPP,0,CC1CCCN1c1cc(CN2CCN(C(=O)c3cc(CO)on3)CC2)nc2ccc(Cl)cc12,generated,99.9
AUPR,0,CNC(=O)CNC(=O)c1ccc2c(c1)N(Cc1ccc(-c3ccccc3)cc1)C(=O)C(C)O2,generated,99.9
AUPS,0,O=C(O)c1ccc(Oc2cc(C(=O)N3CCC(c4cccc(C(F)(F)F)c4)CC3)ccc2Cl)cc1,generated,99.9
AUPT,0,O=C(Nc1ccnn1C1CCCC1)c1ccc(O)c(F)c1,generated,99.9
AUQP,0,COC(=O)c1ccc(-c2ccc(-c3ccc(CCC(=O)O)cc3)cc2)cc1,generated,99.9
AURX,0,COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CCC5=CC(=O)CCC5(C)C4CCC3(C)C1(C)CC2,generated,99.9
AURZ,0,CC(C)NC(=O)CN1CCN(C(=O)C(C)(C)O)CC1,generated,99.9
AUST,0,O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc2c(c1)OCCO2,generated,99.9
AUTK,0,CC(C)CC(NC(=O)C(C)NC(=O)NC(C)C)C(N)=O,generated,99.9
AUUM,0,Cc1nc(C)c(C(=O)NC(C)C(=O)NCC(C)C)s1,generated,99.9
AUUU,0,Cc1cc(C(=O)NCC(C)(C)c2cccc(F)c2)c(C)o1,generated,99.9
AUVO,0,Cc1nn(C)c(C)c1C(C)NC(=O)Nc1cnn(C)c1,generated,99.9
AUWH,0,COc1ccc(S(=O)(=O)NCc2ccc(C)cc2)cc1,generated,99.9
AUWV,0,Cc1ccc(NC(=O)CC2C(=O)Nc3ccc(Cl)cc32)c(C)c1,generated,99.9
AUWW,0,COc1cc(C=CC(=O)Nc2ccc(C)cc2)ccc1O,generated,99.9
AUWZ,0,COc1ccc(OC)c(CC(=O)NCC(O)c2ccc3c(c2)OCO3)c1,generated,99.9
AUXC,0,COc1ccc(C(=O)N(Cc2ccco2)C2CC2)cn1,generated,99.9
AUXH,0,COc1ccc(-c2cc(C(=O)NCC(O)c3ccccc3)on2)cc1,generated,99.9
AUXM,0,COc1ccc(NC(=O)C(C)NC(=O)c2ccco2)cc1,generated,99.9
AUXO,0,CCn1c(CCNC(=O)C2CCCCC2)nc2ccccc21,generated,99.9
AUXP,0,Cc1cc(C)n2nc(C(=O)Nc3ccc(F)cc3)nc2n1,generated,99.9
AUXW,0,O=C(Nc1ccc(N2CCNC2=O)cc1)c1cc(Cl)c[nH]1,generated,99.9
AUYH,0,Cc1ccc(C(=O)NCCC(=O)Nc2cc(F)ccc2F)cc1,generated,99.9
AUZE,0,O=C(NCC1CCCO1)c1cc(-c2ccc[nH]2)n[nH]1,generated,99.9
AUZK,0,COc1cccc(CNC(=O)c2cn3ccccc3n2)c1,generated,99.9
AUZP,0,Cc1cc(NC(=O)COC(=O)c2cc(Cl)ccc2OCC(F)(F)F)no1,generated,99.9
AUZQ,0,O=C(O)CCN1CCC(CN2CCC(c3ccccc3)CC2)CC1,generated,99.9
AUZZ,0,Cc1n[nH]c(C)c1CC(=O)Nc1ccc(F)c(OC(C)C)c1,generated,99.9
AVAE,0,CC1CCCC(C)N1CC(C)(C)c1ccc2c(c1)NC(=O)CS2,generated,99.9
AVAS,0,CN(C)C(=O)c1ccc(-c2ccc(O)cc2)c(Cl)c1,generated,99.9
AVAT,0,CC(C)CN(C(=O)COC(=O)c1ccc(Br)o1)c1ccccc1,generated,99.9
AVBJ,0,CC(C)(C)c1ccc(O)c(C2CC(=O)C(=O)c3ccccc32)c1,generated,99.9
AVCJ,0,CC(C)(C)OC(=O)NCC(=O)NCc1ccc2c(c1)OCCO2,generated,99.9
AVCK,0,CC(=O)Nc1ccc(NC(=O)Cc2ccc(F)cc2F)cc1,generated,99.9
AVCO,0,O=C(NCc1ccccc1)C1CCCN(c2ncccn2)C1,generated,99.9
AVDE,0,Cc1cc(C)n(-c2ccc(S(=O)(=O)NC(C)C)cc2)n1,generated,99.9
AVDF,0,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,generated,99.9
AVFT,0,CN(C(=O)COc1ccc(Cl)cc1)c1ccc(Cl)c(Cl)c1,generated,99.9
AVGE,0,O=C(Nc1ccc(Br)cc1)c1cc(-c2ccccc2)on1,generated,99.9
AVGN,0,COc1ccc(NC(=O)CSc2nnc(-c3ccco3)o2)cc1OC,generated,99.9
AVHY,0,Cc1cccc2cnn(CC(=O)N(C)c3ccc(F)cc3)c12,generated,99.9
AVIS,0,Cc1ccc(C)c(NC(=O)C2CCCN(S(=O)(=O)N3CCCCC3)C2)c1,generated,99.9
AVIZ,0,COc1cc(Br)c(C(=O)NC2CCC(C)CC2)c(OC)c1,generated,99.9
AVJF,0,Cc1cc(C)n(CC2CCCN2C(=O)c2ccc(F)cc2)n1,generated,99.9
AVJJ,0,COCCNC(=O)c1ccc(COc2cccc(C)c2)[nH]c1=O,generated,99.9
AVJK,0,CC1(C)CCC(CN2CCC(C(=O)NCc3cccc(OCC4CCCO4)c3)C2)OC1,generated,99.9
AVJL,0,COc1ccc(C(=O)COC(=O)C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,generated,99.9
AVJP,0,O=C(CCCNC(=O)c1ccccn1)c1ccc2c(c1)OCO2,generated,99.9
AVJQ,0,Cc1noc(C)c1C(=O)Nc1ccc(C(=O)N(C)C)cc1,generated,99.9
AVJX,0,OC1CCCCCN1Cc1cn(-c2ccccc2)nc1-c1ccccc1,generated,99.9
AVKF,0,Cc1nc(C(C)(C)NC(=O)Cc2ccc(C)c(OCC3CC3)c2)cs1,generated,99.9
AVKI,0,CCOC(=O)c1ccccc1NC(=O)c1ccc(Cl)cc1Cl,generated,99.9
AVKJ,0,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccc(C(F)(F)F)cc1,generated,99.9
AVKK,0,CCc1ccccc1C(=O)N1CCC(C(=O)NC2CCCCC2)CC1,generated,99.9
AVKM,0,CCOC(=O)C(C)N(C(=O)CC1(c2ccc(OC)cc2)CC1)c1ccccc1,generated,99.9
AVLA,0,CC1(C)Cc2ccc(O)c(C(=O)O)c2OC1=O,generated,99.9
AVLE,0,COC(=O)C1CCN(c2ccc(C(=O)NCCc3ccc(OC)cc3)cc2)CC1,generated,99.9
AVLI,0,COc1ccc(NC(=O)c2ccc(=O)n(C)n2)cc1OC,generated,99.9
AVLU,0,CC(C)CC(NC(=O)C(CCCN=C(N)N)NC(=O)CNC(=O)C(C)NC(=O)C(N)CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,generated,99.9
AVNB,0,Cc1ccc(N)c(C(=O)N(C)Cc2ccc(F)cc2)c1,generated,99.9
AVNN,0,N#Cc1ccc(C(=O)Nc2ccccc2S(=O)(=O)NC2CC2)cc1,generated,99.9
AVNQ,0,Cc1ccc(C(=O)OC(C)C(=O)NCC(C)C)c(Cl)c1,generated,99.9
AVNV,0,CC(O)CN1CCN(C(=O)CCc2ccc(F)cc2)CC1,generated,99.9
AVNX,0,CC(=O)c1ccc(NC(=O)C2CCCN2S(C)(=O)=O)cc1,generated,99.9
AVNZ,0,CS(=O)(=O)Nc1ccc(-c2noc(CN3CCOCC3)n2)cc1,generated,99.9
AVOU,0,Cc1ccc(C)c(OCC(=O)Nc2nnc(CCC(C)C)s2)c1,generated,99.9
AVOW,0,CC(C)C(=O)Nc1ccc(C(=O)Nc2cc(C(N)=O)cs2)cc1,generated,99.9
AVPF,0,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(O)c1C2=O,generated,99.9
AVPP,0,Cc1cc(NC(=O)c2ccc(CN3CCCC3=O)cc2)no1,generated,99.9
AVQI,0,CC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1C(F)(F)F,generated,99.9
AVQN,0,CCc1ccccc1NS(=O)(=O)c1cc(F)ccc1C(N)=O,generated,99.9
AVQQ,0,CC(CCc1ccccc1)NC(=O)c1ccc(=O)[nH]c1,generated,99.9
AVRE,0,Cc1cc(C)c(NC(=O)C(C)OC(=O)C2CCCC2)c(C)c1,generated,99.9
AVRT,0,CC12CCC3C(C(=O)N4CC(c5ccc(F)cc5)CC4=O)CCC3C1CCC2=O,generated,99.9
AVSD,0,CC(NCc1ccc(F)cc1)c1cccc(NC(=O)N(C)C)c1,generated,99.9
AVSI,0,Cc1cc(OCC(=O)NC(C)(C)c2ccccc2)ccc1Cl,generated,99.9
AVST,0,CC(C)(C)OC(=O)n1cc(C(=O)NC(c2ccccc2)c2ccccc2)c2ccccc21,generated,99.9
AVSW,0,Cc1ccc(CN(C)C(=O)C2CC=CC(C(=O)N3CCCC3)N2C(=O)CCCCCN(C)C)cc1,generated,99.9
AVTI,0,CC(=O)c1ccc(N2CCN(C(=O)c3cccc(OCC4CC4)c3)CC2)nn1,generated,99.9
AVTN,0,COc1ccccc1CN(C)C(=O)COc1cccc(C)n1,generated,99.9
AVUG,0,CC1CCCCN1C(=O)CN1CCC(CCOc2cccc(Cl)c2)C1,generated,99.9
AVVO,0,CC(C)(C)c1cc(C(=O)N2CC(CO)C(Cc3ccccc3)C2)c[nH]1,generated,99.9
AVVT,0,COc1cc(CC(=O)N2CCCCC2)ccc1-c1cccnc1,generated,99.9
AVVU,0,CC(C)(N)c1nc(-c2ccc(C(=O)NCC3(c4ccccc4)CC3)cc2)c[nH]1,generated,99.9
AVVW,0,CC(C)N(C(=O)CNC(=O)c1cc(F)ccc1F)C1CCCC1,generated,99.9
AVWP,0,CCCN(CCC)C(=O)c1cc(-c2ccncc2)nc(N)n1,generated,99.9
AVXH,0,O=C(Nc1ccc2[nH]c(-c3cccc(Cl)c3)nc2c1)NC12CC3CC(CC(C3)C1)C2,generated,99.9
AVXV,0,CCCC(=O)N(CCN1CCOCC1)c1ccccc1C(N)=O,generated,99.9
AVYD,0,CCOC(=O)c1ccc(-c2cc3cc(C)ccc3oc2=O)o1,generated,99.9
AVYL,0,Cc1cc(C)cc(NC(=O)CCCC(=O)NCc2cccs2)c1,generated,99.9
AWAJ,0,Cn1nccc1C(=O)N1CCC2(CC1)CN(c1ncccn1)C2,generated,99.9
AWAQ,0,Cc1nn(C)c2ncc(NC(=O)Cc3ccc(F)cc3F)cc12,generated,99.9
AWBW,0,CC(NS(=O)(=O)c1ccccc1)C(=O)Nc1ccc(Cl)c(Cl)c1,generated,99.9
AWDY,0,Cc1nn(C)c(C)c1NC(=O)CSc1nnc(SCc2ccccc2)n1C,generated,99.9
AWEE,0,CC(C)CC(NC(=O)C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)C(C)C)C(=O)NC(CO)C(=O)O,generated,99.9
AWFN,0,CCOC(=O)c1c(C)nc(N)c(C(=O)OCC)c1-c1ccc(OC(C)=O)cc1,generated,99.9
AWFO,0,CNC(=O)C1CCCN(C(=O)NC2CCc3c(F)cccc32)C1,generated,99.9
AWFP,0,CCCN1C(=O)C(C)(CC(=O)O)C(c2ccc(C)cc2)c2cc(C)ccc21,generated,99.9
AWFQ,0,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)O,generated,99.9
AWFT,0,O=C(c1cccc2ccccc12)N1CCC(Cc2ccccc2)CC1,generated,99.9
AWFU,0,Cc1c(Cl)cccc1NC(=O)C1CC(=O)N(C2CCOCC2)C1,generated,99.9
AWFV,0,COc1ccc(OC)c(CC(=O)N(C)Cc2ccccc2C)c1,generated,99.9
AWFW,0,Cc1ccc(NC(=O)C2CCCN(C(=O)Nc3ccccn3)C2)cc1,generated,99.9
AWFX,0,CC(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,generated,99.9
AWFZ,0,CC(NC(=O)c1ccc(C(N)=O)cc1)c1ccncc1,generated,99.9
AWGA,0,CCCCn1c(=O)c2c(nc3n2CCCN(CCCO)C3)n(C)c1=O,generated,99.9
AWGB,0,COc1ccccc1CN(C(=O)Cc1ccccc1)C1CCCC1,generated,99.9
AWGD,0,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(O)cc1,generated,99.9
AWGE,0,CCCCCCCCCCCCCCCCCCOc1ccc(-c2ccc3c(c2)N(C(=O)C=Cc2ccc(-c4ccccc4)cc2)COC3=O)cc1,generated,99.9
AWGH,0,O=C(NCCCCCCCCNCCCNc1c2c(nc3cc(Cl)ccc13)OCC2)c1ccccc1,generated,99.9
AWGI,0,CC(C)Oc1ccc(C(=O)Nc2cc(F)cc(C(F)(F)F)c2)cc1OCC(N)=O,generated,99.9
AWGO,0,O=C(Cc1csc(NC(=O)c2cccc(O)c2)n1)NCc1ccc(Cl)cc1,generated,99.9
AWGQ,0,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N(C)C)CC2)cc1,generated,99.9
AWHQ,0,COc1ccc(C(CC(=O)O)c2ccc(C)cc2)cc1,generated,99.9
AWII,0,Cc1cc(NC(=O)Cc2ccc(F)cc2F)n(C)n1,generated,99.9
AWIN,0,Cc1cc(C)cc(N2CCN(CC(=O)NC3CC3)CC2)c1,generated,99.9
AWIO,0,COc1ccc(C(=O)Cc2ccc(NC(C)=O)cc2)cc1,generated,99.9
AWIY,0,COc1ccc(-c2noc(CCCC(=O)NCC3CCCO3)n2)cc1,generated,99.9
AWJA,0,COc1ccc(S(=O)(=O)Nc2ccc(Cl)c(N)c2)cc1,generated,99.9
AWJP,0,CC(=O)N1CCC(C(=O)NCc2csc(-c3ccccc3)n2)CC1,generated,99.9
AWKY,0,Cc1cc(C(=O)N(C)Cc2cccc(Cl)c2)c(C)o1,generated,99.9
AWMR,0,C=CCOC(=O)C1CCN(C(=O)COC(=O)Cc2ccccc2)CC1,generated,99.9
AWNN,0,C=CCN(CC=C)C(=O)Nc1cc(C(F)(F)F)ccc1C,generated,99.9
AWNV,0,CCN(CC)C(=O)COc1ccc(CC(C)C)c(C2CCC(C(C)(C)C)CC2)c1,generated,99.9
AWOD,0,CN(C)c1cccc(C(=O)OCC(=O)Nc2ccccc2F)c1,generated,99.9
AWOE,0,Cc1ccc(C(=O)Nc2ccc(C(N)=O)cc2)cc1C,generated,99.9
AWOI,0,CC(C)c1noc(C2CC3CCC(C2)N3Cc2ccc(F)cc2)n1,generated,99.9
AWON,0,COCCNC(=O)c1ccccc1NC(=O)c1ccc(C)o1,generated,99.9
AWOR,0,Cc1cc(C)n2nc(SCC(=O)Nc3ccc(Cl)cc3)nc2n1,generated,99.9
AWOV,0,Cc1ccc(OCC(O)CNC(=O)c2ccccc2)c(C)c1,generated,99.9
AWOY,0,COc1ccc(-c2nc(C3CC4CCC3(C(C)C)C4)co2)cc1,generated,99.9
AWPB,0,COc1ccc(CNC(=O)c2ccc(S(=O)(=O)N3CCOCC3)o2)cc1,generated,99.9
AWPH,0,COc1cccc(CNC(=O)CCc2cnc(SC)n2C(C)C)c1,generated,99.9
AWPP,0,CC(C)c1cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)no1,generated,99.9
AWPT,0,Cc1ccc(C(=O)CCC(=O)NC2CCCCC2)cc1,generated,99.9
AWPZ,0,CCCC(C)(C)NC(=O)CCc1c(C)nn(C(C)C)c1C,generated,99.9
AWRF,0,COCCN1CCN(C(=O)NCCc2ccccc2)CC1=O,generated,99.9
AWRH,0,CC(C)(C)NC(=O)Cc1ccc(N2CC(C)(C)OC2=O)cc1,generated,99.9
AWRM,0,Cc1nc2cc(S(=O)(=O)N(C)Cc3ccccc3)ccc2o1,generated,99.9
AWRO,0,NC(=O)c1nc(-c2ccc(C(=O)NCC3CCCO3)cc2)cs1,generated,99.9
AWRY,0,CN(CC(=O)Nc1ccc(Cl)cc1)C(=O)c1ccccc1F,generated,99.9
AWSC,0,CC(CCC(C)(C)c1ccccc1)NC(=O)C1(c2ccccc2)CCCCC1,generated,99.9
AWUA,0,O=C(O)CCN1C(=O)C(=Cc2ccc([N+](=O)[O-])cc2)SC1=S,generated,99.9
AWUO,0,CCc1nc(CC(=O)Nc2cc(C)c(C)cc2C)cs1,generated,99.9
AWWA,0,Cc1cc(OCC(=O)N2CCCC2)c2cc(F)ccc2n1,generated,99.9
AWWB,0,O=C(COc1cccc(Cl)c1)Nc1nc(-c2ccncc2)cs1,generated,99.9
AWWF,0,COc1cc(C=NNC(=O)c2ccc(C)cc2)cc(OC)c1OC,generated,99.9
AWXA,0,Cc1nc2ccc(NC(=O)NCc3cnn(C)c3)cc2s1,generated,99.9
AWZI,0,COc1cccc(CNC(=O)Nc2cc(C)cc(C)c2)c1OC,generated,99.9
AWZM,0,CC(C)(C)C(=O)Nc1ccc(CC(=O)Nc2ccc(F)cn2)cc1,generated,99.9
AWZT,0,CCOC(=O)c1ccc(NC(=O)c2ccnc3ccccc23)cc1,generated,99.9
AWZV,0,Cc1[nH]cc(C2CCCN2C(=O)Cc2ccc(C#N)cc2)c1C,generated,99.9
AWZW,0,CCOc1ccc(N2CCC(C(=O)NCc3ccccn3)CC2)c(OC)c1,generated,99.9
AWZY,0,CC1CCN(C(=O)CNC(=O)c2cccc(C(F)(F)F)c2)CC1,generated,99.9
AXAE,0,NC(=O)c1ccc(-c2ccc(C(=O)NC3CCC(O)CC3)cc2)cc1,generated,99.9
AXAH,0,COc1ccc(CNC(=O)c2cc(C)nc3c2cnn3C)cc1,generated,99.9
AXAL,0,CN(C)C(=O)c1cccc(C(=O)NCc2cccc(F)c2)c1,generated,99.9
AXAW,0,O=C(Nc1cccc(F)c1)N1CCN(Cc2ccccc2)CC1,generated,99.9
AXAX,0,CC(C)(C)C(=O)Nc1ccc(-c2nc(-c3ccccn3)cs2)cc1,generated,99.9
AXAZ,0,O=C1CC2(CCCC2)NC(=O)N1Cc1cccc(OCC2CC2)c1,generated,99.9
AXBA,0,COc1ccccc1NC(=O)CSc1nc(C)c(C)c(=O)[nH]1,generated,99.9
AXBC,0,Cc1ccc(CNC(=O)NCC(C)(C)c2ccccc2)nc1,generated,99.9
AXBJ,0,COC(=O)c1sc(NC(=O)CN(CC(=O)O)c2ccccc2)nc1C,generated,99.9
AXBK,0,Cc1ccc(N(C(=O)CN2CCN(C)CC2)C(C(=O)O)C(=O)NCc2cc(Cl)cc(Cl)c2)cc1C,generated,99.9
AXBL,0,Cc1ccc(-n2cc3ncc(-c4ccc(Cl)cc4)c(N)c3n2)cc1,generated,99.9
AXBP,0,COC(=O)CC(NC(=O)c1c(C)nn(C)c1C)c1ccccc1,generated,99.9
AXBV,0,CCc1cc(NC(=O)Cn2c(=O)oc3ccccc32)no1,generated,99.9
AXBZ,0,CC(C)(C)NC(=O)c1nc2ccccc2n1Cc1ccccc1,generated,99.9
AXCD,0,CC(C)(C)OC(=O)N1CCC(CNC(=O)c2ccccn2)CC1,generated,99.9
AXCK,0,CN(C)c1nc(NCc2ccc(Cl)cc2)c2c(n1)C(=O)CCC2,generated,99.9
AXCM,0,CCOC(=O)c1ccc(NC(=O)CSc2nncn2Cc2ccc(CC)cc2)cc1,generated,99.9
AXDC,0,COc1ccc(-c2cnc(N)c(C(=O)Nc3cccc(Cl)c3)n2)cc1,generated,99.9
AXDD,0,CC(=O)c1ccc(OCc2ccc(C(=O)N3CCOCC3)cc2)cc1C,generated,99.9
AXDH,0,COc1ccc(C(=O)NCc2ccccc2-c2ccccc2)cc1,generated,99.9
AXDP,0,COc1cc(OC)cc(C2=C(c3cc(OC)c(OC)c(OC)c3)CCOC2=O)c1,generated,99.9
AXDS,0,Cc1cc(C(=O)Nc2cc(C(C)C)no2)n(C)n1,generated,99.9
AXEH,0,O=C(NCC(O)c1ccccc1)c1ccc(S(=O)(=O)Nc2ccccc2N2CCCCC2)cc1,generated,99.9
AXEW,0,CCc1nc(CNc2ccc(C(=O)N(C)C)cc2)cs1,generated,99.9
AXFM,0,O=C(NC1CCCc2occc21)C12CC3CC(CC(C3)C1)C2,generated,99.9
AXGF,0,CCCSc1nc(N)c2[nH]c(-c3cccc(OC)c3)cc2n1,generated,99.9
AXGT,0,CCN(CC)CCNC(=O)c1ccc(Nc2nccc(-c3ccc(C(=O)NC)s3)n2)cc1,generated,99.9
AXGZ,0,CC(C)N1CCN(C(=O)CCC(=O)NCc2ccc(F)cc2)CC1,generated,99.9
AXHL,0,COC(=O)CCc1ccc(CN2CCCC(c3nc4cc(OC)c(OC)cc4[nH]3)C2)cc1,generated,99.9
AXHV,0,CN(C)c1ccc(C=C(C#N)C(=O)Nc2ccc(Br)cc2)cc1,generated,99.9
AXHZ,0,O=C(CCC(c1ccccc1)c1ccccc1)NCc1ccc(Cl)cc1,generated,99.9
AXIJ,0,CCc1ccccc1NC(=O)CCC(=O)c1ccc(F)cc1,generated,99.9
AXJH,0,COc1ccc(C(=O)NCC2(n3cccc3)CCOCC2)c(OC)c1,generated,99.9
AXJR,0,Cc1nc(N(C)C)nc(C)c1NC(=O)c1cc2ccccc2[nH]1,generated,99.9
AXJU,0,CCCCNC(=O)C(C)Nc1cc(-n2cnnn2)ccc1C,generated,99.9
AXKV,0,O=C(c1ncccc1O)N1CCN(c2cccc(Cl)c2)CC1,generated,99.9
AXLF,0,O=c1cc(-c2ccc3ccccc3n2)cnn1Cc1cccnc1,generated,99.9
AXLI,0,COc1ccc(C2CC(=O)c3c(O)ccc(O)c3C2=O)cc1OC,generated,99.9
AXLQ,0,Cc1cnn(CC2CCCN(C(=O)c3cccc(Cl)c3)C2)c1,generated,99.9
AXMG,0,CC(C)NC(C)c1ccc(S(=O)(=O)C(C)C)cc1,generated,99.9
AXMN,0,COc1ccc(C(C)=O)cc1NC(=O)C1CC2(CCCC2)O1,generated,99.9
AXNO,0,Cc1ccc(NC(=O)C(C)n2nc(C)cc2C)cc1,generated,99.9
AXNQ,0,CN(C)C(=O)CN(C)S(=O)(=O)c1ccc2c(c1)OCCO2,generated,99.9
AXNY,0,CCC(=O)N(c1ccccc1)C1CC(=O)N(c2ccccc2)C1,generated,99.9
AXNZ,0,COc1ccc(C2CC(C(=O)NCCCN3CCC(C)CC3)=C(O)C(=O)N2C)cc1,generated,99.9
AXPG,0,CC(C)CCN(CCCO)C(=O)C1CCN(C(=O)c2ccsc2)CC1,generated,99.9
AXQC,0,COc1ccc2c(c1)CC(C)(C(=O)NCC1CCCO1)CO2,generated,99.9
AXQF,0,O=C(NCCC(=O)N1CCc2sccc2C1)c1ccc(F)cc1,generated,99.9
AXST,0,N#Cc1ccccc1OCC(=O)NCCc1ccccc1F,generated,99.9
AXTV,0,COc1ccc(CC(=O)NC2CC2)cc1-c1ccc(C(N)=O)cc1,generated,99.9
AXTX,0,Cc1cccc(CN2CCC(C(=O)OCc3cccnc3)CC2)c1C,generated,99.9
AXTY,0,CN(C)c1ccc(C(=O)N(Cc2ccco2)C2CC2)cc1,generated,99.9
AXTZ,0,CC(=O)c1ccccc1NC(=O)CN1CCc2ccccc21,generated,99.9
AXUA,0,CCCCCCCCCCCCCCCCCCC(O)COP(=O)([O-])OCCCC(=O)OC,generated,99.9
AXUB,0,Cc1nc(NC(=O)COc2ccccc2)sc1C(=O)N(C)C,generated,99.9
AXUC,0,Cc1ccc(NC(=O)c2ccc3cc[nH]c3c2)cc1S(=O)(=O)N1CCCC1,generated,99.9
AXUF,0,COC(=O)C(NC(=O)N1C(C)CCCC1C)c1ccccc1,generated,99.9
AXUH,0,CC(C)(CNC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1)N1CCOCC1,generated,99.9
AXUI,0,Cc1ccc(F)cc1NC(=O)CSc1nnc(-c2ccccc2)o1,generated,99.9
AXUJ,0,O=C(NC1CCCCC1)c1cc(-c2ccco2)[nH]n1,generated,99.9
AXUK,0,COC1CCN(C(=O)c2ccc(-n3cccn3)cc2)CC1,generated,99.9
AXUM,0,Cc1cc(C)c(NC(=O)c2cccc(NC(=O)C3CC3)c2)cc1C,generated,99.9
AXUN,0,CC(C)Oc1ccc(C(=O)N2CCCC2c2cnn(C)c2)cc1,generated,99.9
AXUP,0,COCCC(=O)N1CCC(c2nc3cc(C)cc(C)c3o2)CC1,generated,99.9
AXUR,0,CC(C)CCNC(=O)c1ccc(N2CCOCC2)c(F)c1,generated,99.9
AXUS,0,O=C(CCCn1cc(-c2ccc(F)cc2)cn1)NC1CCCCC1,generated,99.9
AXUT,0,CC(C)(C)NC(=O)C1CCCN(c2ccnc(C3CC3)n2)C1,generated,99.9
AXUV,0,COc1ccc(OC(C)C(=O)Nc2ccc(CN3CCOCC3)cc2)cc1,generated,99.9
AXUW,0,Cc1noc2ncc(C(=O)NC3CCCc4ccccc43)cc12,generated,99.9
