id,gen,smile,source,weight,score,logp
AADQ,0,CCCCc1cc(NC(=O)CCc2ccccc2)nc(C)n1,generated,297.40200000000004,-5.7,3.698920000000002
ABGK,0,COc1ccc(C(=O)CN2CCN(CC(=O)N(C)C)CC2)cc1,generated,319.40500000000003,-5.7,0.5837000000000008
AAEF,0,CC(C)CCN(C)C(=O)Nc1nc(-c2ccncc2)cs1,generated,304.41900000000004,-5.7,3.7149000000000028
ABAO,0,C(=CCN1CCc2ccccc21)CN1CCN(c2ncccn2)CC1,generated,335.45500000000004,-5.7,2.2175000000000002
AAGE,0,O=C(CC(=O)NC1CCCCCC1)Nc1ccc(F)c(F)c1,generated,310.344,-5.7,3.1324000000000014
AAXE,0,COc1ccc(C(c2cc(Cl)ccc2OC)N(C)C)cc1OC,generated,335.8310000000001,-5.7,4.0168000000000035
AATN,0,CC(C)(C)c1ccc(CCC(=O)NC2CCC(=O)N2)cc1,generated,288.3909999999999,-5.7,2.269
AAYN,0,O=C(Cn1nc(-n2cccn2)ccc1=O)NCc1ccccc1,training,309.329,-5.7,0.7453999999999994
AABU,0,CCCc1cc(=O)[nH]c(NCC(C)NC(C)=O)n1,generated,252.31799999999998,-5.6,0.6588999999999998
ABLW,0,COc1cc(NC(=O)c2c(C)n[nH]c2C)cc(OC)c1,generated,275.308,-5.6,2.2960400000000005
AADH,0,CC(C)(C)OC(=O)N1CCC(C(=O)NCc2ncc[nH]2)CC1,generated,308.38200000000006,-5.6,1.6729999999999992
ABES,0,CC(NC(=O)OCc1ccccc1)C(=O)N1CCN(C)CC1,generated,305.3780000000001,-5.6,1.0753
ABJK,0,O=C(CSc1ccc2c(c1)OCCO2)Nc1cccc(Cl)c1,generated,335.812,-5.6,3.8420000000000023
ABNX,0,CCc1cc(=O)[nH]c(SCC(=O)Nc2cc(C)on2)n1,training,294.336,-5.6,1.3595199999999998
AAZT,0,COCC(=O)NCC(=O)Nc1ccc(-n2ccnc2)cc1,generated,288.307,-5.6,0.5733999999999992
ABPM,0,CCCC(C)C(=O)Nc1ccc(OCC(C)C)nc1C(F)(F)F,generated,332.366,-5.6,4.509900000000004
AASB,0,Cc1cnc(SCC(=O)Nc2cccc(F)c2)n1C(C)C,generated,307.39400000000006,-5.6,3.6423200000000016
AABS,0,CC(C)NC(=O)CNC(=O)Cc1cnc2ccccc2n1,generated,286.33500000000004,-5.6,0.8130999999999995
AAYJ,0,Cc1cc(C(=O)Nc2cnccn2)c(C(=O)N(C)C)s1,generated,290.34799999999996,-5.6,1.8006199999999999
AANX,0,O=C(NCCCCCCN1CCC2CCCC2C1)c1cnn2cccnc12,generated,369.51300000000003,-5.6,3.1415000000000015
AAMB,0,CCCc1c(-c2nc(-c3ccccc3)cs2)cnn1C,generated,283.40000000000003,-5.6,4.163100000000003
AALL,0,O=C(CCNC(=O)c1c[nH]c2ccccc12)NCc1ccccc1,training,321.38000000000005,-5.6,2.6042000000000005
AAGI,0,CC(C)(C)OC(=O)NCC(=O)NCc1ccc(Cl)cc1,training,298.77,-5.6,2.4809
AAUO,0,Cc1ccc(C)c(OCc2nccn2Cc2ccccc2)c1,generated,292.382,-5.6,4.127240000000003
ABJH,0,COc1ccc(C(C)=O)cc1CC(=O)Nc1nccs1,generated,290.344,-5.6,2.5355
AATX,0,CCCCc1nc(C)nc(N2CCN(CC(=O)N(C)C)CC2)n1,generated,320.4410000000001,-5.6,0.7328200000000005
ABOS,0,CCN(C(=O)CN(C)c1cc(C)ccn1)c1cc(Cl)ccn1,generated,318.80800000000005,-5.6,2.9277200000000017
AAPF,0,Cc1ccc(C(C)NC(=O)N2CC(C)OC(C)C2)s1,generated,282.409,-5.6,2.936320000000001
AAEI,0,CNC(=O)CN1CCN(C(=O)NCCc2c(C)nn(C)c2C)CC1,generated,336.4400000000001,-5.6,-0.3473599999999979
AAAI,0,CN(C)C(=O)N1CCC(NC(=O)CCc2ccco2)CC1,generated,293.3670000000001,-5.6,1.4743999999999993
AAJE,0,Cn1cc(C#N)c(=O)n(CC(=O)NCc2ccc(O)cc2)c1=O,generated,314.30100000000004,-5.6,-0.5593200000000003
ABMD,0,Cc1ccc(C(=O)CCC(=O)Nc2nccs2)s1,generated,280.374,-5.6,3.1146200000000013
AASS,0,O=C(NCCc1csc(-c2ccccn2)n1)c1cccs1,generated,315.423,-5.6,3.2391000000000023
AALW,0,O=C(CNc1ccccc1C(=O)O)c1ccccn1,generated,256.26099999999997,-5.6,2.0745999999999998
AAAW,0,CCCCN(c1sc(-c2ccc(Br)cc2)nc1C)C(C)C,generated,367.3560000000001,-5.6,5.895920000000005
AAAR,0,COc1cccc(CN(C)C(=O)Cc2ccccc2OC)c1,generated,299.37,-5.6,2.9049000000000014
AAHJ,0,O=C(Cc1ccc(Br)cc1)NCCCn1nnc2ccccc21,generated,373.254,-5.6,2.942800000000001
AABW,0,CC(C)N1CCN(CC(O)COc2ccc(F)c(Cl)c2)CC1,generated,330.8310000000001,-5.6,2.2447999999999997
ABCW,0,COC(=O)Nc1ccc(OCC(=O)NC(C)CC#N)cc1,generated,291.30699999999996,-5.6,1.66208
ABGU,0,CCOc1ccc(Cl)cc1NC(=O)NCC(=O)NC1CC1,generated,311.76900000000006,-5.6,2.1388
AAHX,0,O=C(NCCS(=O)(=O)NCc1ccco1)C1CCOC1,generated,302.35200000000015,-5.6,-0.14829999999999943
ABJN,0,CC(=O)Nc1ccc(Cl)c(NC(=O)CC(C)C)c1,generated,268.74399999999997,-5.6,3.2830000000000013
ABLI,0,Cc1cc(C)n(C2CCN(C(=O)C3CC3)CC2)c(=O)c1C#N,generated,299.374,-5.6,1.91032
ABHG,0,O=C(CCc1ccccc1)N1CCN(CCOc2ccccc2)CC1,generated,338.451,-5.6,2.8424000000000014
ABLM,0,CCN(CC)C(=O)c1cc(C)nc(SCc2ccccc2)n1,generated,315.442,-5.5,3.5593200000000023
AAPR,0,CCC(CO)NC(=O)N1CCN(C(=O)C2(C)CCCO2)CC1,generated,313.3980000000001,-5.5,0.1802000000000008
AAPM,0,CCN(CC)S(=O)(=O)N1CCC(c2ccccn2)CC1,generated,297.4240000000001,-5.5,1.8476000000000004
AAAO,0,CCN(CC)CCCNc1c2ccccc2nc2cc(C)ccc12,generated,321.4680000000001,-5.5,4.840220000000004
AAJL,0,Cc1cc(NC(=O)CCOc2c(F)cccc2F)ccc1OCC(C)O,generated,365.3760000000001,-5.5,3.440420000000002
ABMU,0,CC(C)C(NC(=O)c1cnccn1)C(=O)NC(C)(C)C,generated,278.356,-5.5,1.1456999999999993
ABFI,0,Cc1cc(C(C)NC(=O)N2CCN(CC(N)=O)C2)c(C)o1,generated,294.35499999999996,-5.5,0.7274400000000004
ABGH,0,CCN(CC)CC(=O)NCc1ccc(-n2cnc3ccccc32)cc1,generated,336.439,-5.5,2.9835000000000003
AAQY,0,CC(CSc1ccc([N+](=O)[O-])cc1)=NNC(=O)C1CCCCC1,generated,335.4290000000002,-5.5,3.7593000000000023
ABJB,0,Cc1cc(CN(C)C(=O)c2ccc(=O)n(C)n2)on1,generated,262.269,-5.5,0.3489199999999999
AAEX,0,CCc1onc(C)c1NC(=O)NCc1ccc(=O)[nH]c1,generated,276.29599999999994,-5.5,1.5554199999999998
ABPI,0,CN(CCc1cccs1)C(=O)CN(C)S(C)(=O)=O,generated,290.40999999999997,-5.5,0.6404000000000001
AAKM,0,Cc1cc(C)nc(-c2c(C#N)c(N)nc(N)c2C#N)c1,generated,264.292,-5.5,1.6682
AAZK,0,CCC1=Nc2sc3c(c21)CC(C(=O)N(C)C)CC3,generated,262.378,-5.5,2.785400000000002
ABJD,0,CCCCCC(=O)Nc1ccc(C(=O)OC)cc1[N+](=O)[O-],generated,294.307,-5.5,2.9002000000000008
ABAE,0,CC(=O)c1ccc(CNC(=O)Cc2ccc(N)cc2)cc1,generated,282.34299999999996,-5.5,2.3303000000000003
ABNQ,0,O=C(NCCCc1ccccn1)Nc1ccc(C(F)(F)F)nc1,generated,324.30600000000004,-5.4,3.2497000000000016
AACW,0,CC(=O)NC(CSCc1ccc(F)cc1)CN1CCN(C)CC1,generated,339.4800000000002,-5.4,1.811
AAKT,0,Cc1cc(NC(=O)CCC(=O)NC2CCCC2)n(C)n1,generated,278.356,-5.4,1.5060199999999995
ABAA,0,COc1ccccc1N1CCN(CCC(=O)NCc2ccco2)CC1,generated,343.4270000000001,-5.4,2.1167
AAPI,0,CC1CCCC(NC(=O)C(C)Sc2ccccc2Cl)C1,generated,311.87800000000004,-5.4,4.515500000000004
AAQO,0,CC(C)Oc1cccc(OCC(=O)N(C(C)C)C2CCCCC2)n1,generated,334.46000000000015,-5.4,3.817300000000003
AAGK,0,CC(C)N(C)C(=O)c1ccc(S(=O)(=O)N(C)C)s1,generated,290.40999999999997,-5.4,1.4788000000000003
ABAJ,0,CC(C)N(C)C(=O)NCc1cc(CN2CCCC2)ccn1,generated,290.41099999999994,-5.4,2.2272
AACC,0,Cc1ccc(C(C)NS(=O)(=O)N(C)C(C)C)cc1,training,270.39799999999997,-5.4,2.23062
ABRG,0,CCOC(=O)c1nc(N(C)C)c([N+](=O)[O-])cc1C,generated,253.25799999999998,-5.4,1.5409199999999998
AAFL,0,CC(C)(C)n1c(N)nnc1SCC(=O)NCC1CCCO1,generated,313.42700000000013,-5.4,1.0025999999999997
ABDR,0,CC(C)C(=O)N1CCN(C(=O)c2ccoc2)CC1,generated,250.29799999999997,-5.4,1.22
ABIH,0,CN1C(=O)CC(C(=O)NCc2ccco2)CC1=O,generated,250.25399999999996,-5.4,0.2907999999999995
AAOJ,0,CC(C)CCNC(=O)N1CCN(C(=O)NC(C)(C)C)CC1,generated,298.43100000000004,-5.4,1.8677999999999997
AADG,0,CC(C)(C)c1nnc(SCC(=O)NC2CC2)c(=O)[nH]1,generated,282.36899999999997,-5.4,0.8330999999999997
AAHH,0,CCCCN1C(=O)C(Cl)=C(C(C)C)C1=O,generated,229.70699999999997,-5.4,2.3042000000000007
AAZY,0,O=C1C=C(NCCCN2CCCCC2)C(=O)c2ccccc21,generated,298.38599999999997,-5.4,2.4151000000000007
ABEC,0,COc1cc(OC)cc(C(=O)NCC(c2cccs2)N(C)C)c1,training,334.44100000000003,-5.4,2.798000000000001
AADZ,0,CCCCCCCCCCCCCC(=O)NN=C(S)N(CCCC)Cc1ccccc1,generated,447.7330000000002,-5.4,7.306800000000009
ABKP,0,CN(CC(=O)Nc1ccc(O)cc1)C(=O)Cc1cccs1,generated,304.371,-5.3,2.0932999999999997
ABKW,0,CCOC1CC(NC(=O)NCCN2CCOCC2)C1(C)C,generated,299.415,-5.3,0.8214000000000006
AAMY,0,C[N+]1(CCCCSc2nc3ccccc3[nH]2)CCCCC1,generated,304.4830000000002,-5.3,4.065700000000003
AAQQ,0,CC(C)(CNC(=O)C1CC=CCC1)NCc1ccccc1,generated,286.419,-5.3,3.027300000000001
AARZ,0,CCCc1nc(CC(C)C)nc(OCC(=O)NC2CCCCC2)c1C,generated,347.5030000000002,-5.3,3.763720000000003
ABKD,0,CC(C)(C)CC(=O)NCCN1CCOC(C(F)(F)F)C1,generated,296.33299999999997,-5.3,1.8018999999999996
ABBW,0,CCC(C)N(CC)C(=O)NCC(=O)Nc1ccc(F)cc1,generated,295.358,-5.3,2.5942000000000007
ABJM,0,CCCCc1nc2ccc(S(=O)(=O)NCCN(C)C)cc2[nH]1,generated,324.45000000000005,-5.3,1.7453999999999996
AADJ,0,CC1CN(CC(=O)N2CCCCC2)CC(O)C1O,generated,256.34599999999995,-5.3,-0.3275999999999998
ABNM,0,CCCCCCCCCCCCCCCCCCOC(=O)N(CCCC)Cc1ccccc1,generated,459.7590000000002,-5.3,9.686799999999998
AACG,0,CCCCCCCCCCCCCCCCCCCC(=O)NC(C(=O)O)C(C)OP(=O)(O)O,generated,493.62200000000007,-5.3,6.095300000000007
AARJ,0,COC(=O)c1cc(S(=O)(=O)N2CCOCC2)c(C)s1,training,305.37699999999995,-5.3,0.8640199999999999
AAQS,0,CS(=O)(=O)c1ccc(NC(=O)NCCN2CCCC2)cc1,generated,311.4070000000001,-5.3,1.3073999999999997
AAUR,0,COCCN(CC(=O)NC(C)(C)C)Cc1ccc(SC)cc1,generated,324.49,-5.3,2.771600000000001
AACK,0,CC(C)OC(=O)c1csc(NC(=O)C(C)(C)C)n1,generated,270.354,-5.3,2.6929000000000007
AAAB,0,C=CCNC(=O)CNc1cccc(C(=O)N(C)CCc2ccccc2)c1,generated,351.45000000000005,-5.3,2.7154000000000007
ABOU,0,CCC(C)(C)NC(=O)CCc1c(C)nc2cc(C)cnn12,generated,288.3949999999999,-5.3,2.58354
ABCE,0,CN(Cc1cnn(C)c1)C(=O)C1CC1CN1CCOCC1,generated,292.38300000000004,-5.2,0.3468000000000009
AABN,0,O=C(CNS(=O)(=O)Cc1cccs1)NCC(F)(F)F,generated,316.32599999999996,-5.2,0.8460000000000001
ABQQ,0,Nc1ccc(CC(OC(=O)Nc2ccccc2)C(=O)C(=O)NCc2ccccc2)cc1,generated,417.4650000000002,-5.2,3.3141000000000016
ABMX,0,Cc1cc(C)c2cc(OCCCOc3ccc(C(C)C)cc3)oc2c1,generated,338.447,-5.2,6.020940000000006
ABCF,0,CCN(C(=O)CCCc1ccc(SC)cc1)C(C)C,generated,279.44900000000007,-5.2,3.9881000000000038
AAKY,0,COc1cc(C=CC(=O)OCC(=O)NC(C)(C)C)cc(OC)c1OC,generated,351.3990000000001,-5.2,2.1834999999999996
ABIM,0,CCOC(=O)c1ccc(CNC(=O)CN(CC)CC)cc1N,generated,307.394,-5.2,1.4034999999999997
ABHN,0,Cc1cc(NC(=O)CCc2ccccc2)c(C)n1-c1ccccc1,generated,318.42,-5.2,4.665440000000004
AALB,0,CCc1cc(CNC(=O)N(C)CCc2ccc(F)cc2)on1,generated,305.35299999999995,-5.2,2.760200000000001
AAHS,0,C=C(C)C(O)CCC(C)=CCCC(C)=CCC(C)C=CC=C(C)CCC(C)=CC(C)C(C)C,generated,454.78300000000024,-5.1,9.923699999999997
AASO,0,CN(C)C(=O)N1CC(C(=O)NCC(F)(F)F)C1,generated,253.22399999999993,-5.1,0.27830000000000005
ABOG,0,O=C(NCCCC1CCCCC1)NC1CCC(CCN2CCCC2)CC1,generated,363.59000000000026,-5.1,4.690800000000005
ABQY,0,CC(CCc1ccccc1)NC(=O)C(C)(C)CNC(=O)C(C)C,generated,318.46100000000007,-5.1,2.9223000000000017
AARA,0,CCN(CC)CCCCN(CCCNCCCNC(=N)NCCCCCN(CC)CCCC1(C)C=CS(=O)(=O)C1)Cc1ccc(-c2ccccc2)cc1,generated,752.1710000000003,-5.1,6.98217000000001
AAHD,0,C#CCN1CCN(C(=O)CCC(=O)N2CCN(C)CC2)CC1,generated,306.4100000000001,-5.0,-0.6819999999999966
AAOO,0,CCCCN(CC)CCCCCNc1ccc(Cc2ccc(Cl)c(Cl)c2)cc1N,generated,436.47100000000006,-5.0,6.870600000000007
AAHW,0,Cc1ccc(CNC(=O)C(C)CCC(=O)N(C)C)s1,generated,282.409,-5.0,2.17722
ABQC,0,CCOC(=O)c1ccc(NC(=O)CSc2ccccn2)cc1,generated,316.382,-5.0,2.9891000000000014
ABBJ,0,COc1cc(OC)c(-c2ccc(Br)s2)c(OC)c1OC,generated,359.24100000000016,-5.0,4.212000000000003
AAWD,0,Cc1nn(C)c2c(=O)n(CC(=O)NCC(C)C)cnc12,generated,277.328,-5.0,0.21061999999999936
AAVP,0,CCOCCC(=O)N1CCCC(C(=O)NCCc2cccs2)C1,generated,338.473,-5.0,2.072
ABFN,0,CCCCCCNC(=O)CC(C)(C)CCC(=O)N1C(C)CCCC1C,generated,352.5630000000001,-5.0,4.668900000000004
ABKQ,0,CCCCCCCCCCCCCCC1=CC(=O)C(C(=O)OCC)=C1N,generated,363.54200000000014,-5.0,5.362600000000005
AACP,0,Cc1cc(C)c(C)c(SCC(=O)NCCc2ccsc2)c1C,generated,333.522,-4.9,4.432780000000004
AABK,0,CCOC(=O)C=C(C)CCC=C(C)CCC=C(C)CCC=C(CC)COC,generated,376.5810000000002,-4.9,6.711800000000007
ABLA,0,CCOC(=O)c1ccsc1NC(=O)CCCC(=O)NCc1ccco1,generated,364.42300000000006,-4.9,2.9430000000000014
AAGD,0,CC(C)(C)OC(=O)NCCNc1c(F)cccc1F,generated,272.29499999999996,-4.9,2.9014000000000006
ABEZ,0,O=C(CCCCCCCCCCCCCCCCCCCCCCCCNC(=O)NCc1ccccc1)NC1CCS(=O)(=O)C1,generated,648.0110000000002,-4.8,8.761400000000004
AAFK,0,CCCCCCCCCCCCCC=CC(CNC(=O)CCc1cn(CCCC)nn1)C(C)C,generated,474.77800000000036,-4.8,7.656500000000008
AARV,0,CC(C)(C)c1ccc(C(=O)CCCCCCCCCCC2CCCC2)cc1,generated,370.62100000000015,-4.8,8.258000000000006
AABT,0,CC(=O)NC(C(=O)NCCNC(=O)C(C)C)C(C)C,generated,271.361,-4.8,0.03550000000000009
AABL,0,CC(CNC(=O)NCCN1CCOCC1)NC(=O)OC(C)(C)C,generated,330.4290000000001,-4.7,0.5310000000000008
AART,0,CCCCCCCCCCCCCCCC(=O)NC1(CO)CCCCC1,generated,367.6180000000002,-4.6,6.279100000000007
ABCH,0,CCCCCCCCCCCCCCCCCCCCOCC(COCc1ccccc1)NC(=O)OC(C)(C)C,generated,561.8920000000002,-4.6,10.1548
AABE,0,CCCCCCCCCCCCCCC(O)C(O)C(O)CCC(O)CCCCCCCCCC,generated,486.82200000000046,-4.5,7.832200000000013
AABF,0,CCCCCCCCCCCCCCCCCCCCCCCCCCCNC(C)=O,generated,437.7970000000003,-4.2,9.894899999999998
AABH,0,CCCCCCCCCCCCCCCCC[n+]1ccc(N)c(OC)c1,generated,363.61,-4.1,6.4363000000000055
AABM,0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCC(O)C(O)COP(=O)([O-])OCCOCCOCCOCCCCCCCCCCCCCCCC,generated,950.4379999999991,-3.9,14.919999999999968
ABIN,0,COC(=O)C(C)Sc1nnc(CNC(=O)c2ccccc2C)n1C,generated,348.42800000000005,99.9,1.7071199999999995
AADL,0,Cc1nc(C(=O)NC2CCC(O)CC2)c(C(C)(C)C)s1,generated,296.436,99.9,2.7823200000000012
AAGZ,1,CCOP(=O)(CO)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,442.40500000000026,99.9,1.3808999999999996
AAHA,1,NC(=O)C1CN(Cc2ccc(-c3ccccc3)cc2)CCN1CC(O)CNCCCCc1ccccc1,generated,500.6870000000004,99.9,3.2985000000000015
AAHB,1,CC(=O)NC(CO)c1cccc(OCc2cccc(C(F)(F)F)c2)c1,generated,353.34,99.9,3.4539000000000026
AAHC,1,CC(C)(C)c1ccc(-c2nn(CC3CCN(Cc4ccccc4)CC3)c(=O)[nH]2)cc1,generated,404.55800000000005,99.9,4.448100000000004
AAHD,1,CNS(=O)(=O)c1ccc(C(=O)NCC(C)CC(C)C)cc1,generated,312.435,99.9,2.0066999999999995
AAHL,0,CC(C)(C)c1nnc(CCCC(=O)Nc2ncccn2)s1,generated,305.407,99.9,2.5870000000000006
AAHJ,1,CCOc1cc(CNC(=O)CC2CCCCC2)ccc1OC,generated,305.418,99.9,3.680500000000003
AAHO,1,Cc1ccc(Cl)c(C(=O)NC(CC(=O)O)C(=O)Nc2ccc(C(=O)OC(C)C)cc2)c1,generated,446.88700000000017,99.9,3.4254200000000017
AAHH,1,CC(C)NC(=O)c1ccc(NC(=O)COC2CCCC2)cc1,generated,304.39000000000004,99.9,2.722500000000001
AAHM,1,CC(C)(C)NC(=O)C1CC2CCCCC2N1C(=O)OC(CO)CO,generated,342.43600000000004,99.9,1.0239999999999998
AAHF,1,CC(C)C(NC(=O)CC(O)C(O)CNCCC(N)CC(Cc1ccccc1)C(O)CNC1CCCC1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,736.9550000000003,99.9,1.9816000000000062
AAHK,1,CC(C)CC(NC(=O)OC1COC2OC(C)(C)OC12)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccccc1)CC(O)C(O)(CC(=O)NC(C(C)C)S(=O)(=O)c1ccccc1)C(=O)O,generated,941.1100000000002,99.9,2.7332000000000063
AAHL,1,CC1CN(C(=O)OC(C)(C)C)CC(=O)N(Cc2cccc(O)c2)C1=O,generated,348.399,99.9,2.1342
AAHE,1,CC1(C)CC=C(Cc2ccccc2)CCCC(C(C)(O)CC(O)COC2OC(CO)C(O)C(O)C2O)CC1,generated,536.7060000000001,99.9,2.4705999999999992
AAHG,1,COC(=O)NC(C(=O)NC(Cc1ccccc1)c1ccccc1)c1nc2ccccc2n1C(C)C,generated,470.57300000000015,99.9,5.114500000000004
AAGQ,1,NC(=O)C(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,generated,330.43100000000004,99.9,3.9154000000000035
AAGR,1,COc1ccc(NC(=O)CC2(C)Cc3ccccc3C2)cc1,generated,295.382,99.9,3.8289000000000026
AADF,1,CC(C)(C)CNC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OC1COC2OCCC12,generated,872.0769999999999,99.9,3.058200000000009
AADH,1,CC(=O)NC(CO)c1ccc(OCc2ccccc2)cc1,generated,285.34299999999996,99.9,2.4351000000000003
AADW,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Cl)cc1,generated,567.1040000000004,99.9,3.446500000000002
AAKZ,1,COC(=O)NC(C)C1CCCCC1C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)O,generated,637.8180000000002,99.9,4.490200000000002
AAGH,1,O=C(C=Cc1ccccc1)Nc1ccc(-c2ccccc2Cl)nn1,generated,335.7940000000001,99.9,4.448900000000003
AAGI,1,CC(C)(C)N(Cc1ccc(Cl)cc1)Cc1ccc(CNC(=O)c2ccc(Cc3ccccc3)cc2)cc1,generated,511.10900000000026,99.9,7.661500000000008
AAGJ,1,Cc1cccc(NS(=O)(=O)c2ccc(NC(=O)c3cc(C)cc(C(F)(F)F)c3)cc2)c1,generated,448.4660000000001,99.9,5.375340000000004
AAGK,1,CC(C)N(Cc1ccccc1)Cc1ccccc1N1CCN(Cc2ccccc2)CC1,generated,413.60900000000026,99.9,5.419400000000006
AAGL,1,CC(C)N(Cc1ccccc1)Cc1cccc2ccc(O)cc12,generated,305.42100000000005,99.9,4.956000000000005
AAGX,1,CC(C)CN(CC(O)C(NC(=O)OC(C)(C)C)C(=O)O)SC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,625.741,99.9,2.5569000000000006
AAGW,1,CCS(=O)(=O)NC(=O)c1ccc(NC(=O)COc2ccc(C)c(F)c2)cc1,generated,394.4240000000001,99.9,2.2311199999999998
AAGO,1,O=C(NCC(O)CN(Cc1ccccc1)C(=O)Cc1ccc(OCc2ccc(F)cc2)cc1)c1ccccc1,generated,526.6080000000003,99.9,4.766900000000003
AAGP,1,CNC(=O)C1CN(Cc2ccccc2OC)CCN1Cc1ccccc1,generated,353.46600000000007,99.9,2.1275999999999993
AAHI,1,O=C(NCCC(O)(c1ccccc1)c1ccccc1)c1ccccc1,generated,331.4150000000001,99.9,3.742600000000003
AAHN,1,CC(C)(C)c1ccccc1N1CCN(CC(O)CNCCCN2CCCC2)CC1,generated,402.6270000000003,99.9,2.5425000000000013
AAGT,1,CC(C)N(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(Nc2ccccc2)cc1,generated,609.7450000000003,99.9,4.289100000000003
AAGV,1,CC(C)(C)c1ccc(C=Cc2ccc(OCc3ccccc3)cc2)cc1,generated,342.48199999999997,99.9,6.7335000000000065
AAHQ,1,CNS(=O)(=O)c1cccc(C(=O)NC(C)C(C)C)c1,training,284.38100000000003,99.9,1.3689999999999996
AAGG,1,Cn1cc(NC(=O)C2CCN(Cc3ccccn3)CC2)cn1,generated,299.3780000000001,99.9,1.6658
AAHS,1,CC(C)(C)c1ccc(NCc2cccc(-c3cccc(-c4ccccn4)c3)c2)cc1,generated,392.54600000000005,99.9,7.325200000000007
AAHR,1,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,generated,471.60100000000017,99.9,3.669900000000001
AAIM,1,CC(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(O)CN(Cc1cccc(C(F)(F)F)c1)C(N)=O,generated,510.51300000000026,99.9,1.1715000000000013
AAIN,1,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(O)cc1,generated,797.9530000000002,99.9,4.536100000000003
AAIP,1,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccc(N)cc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,685.8220000000001,99.9,3.037200000000003
AAIQ,1,Cc1cccc(NS(=O)(=O)c2ccc(CNC(=O)c3cccc(C)c3)cc2)c1,generated,394.4960000000001,99.9,4.034240000000003
AAHZ,1,CC1=C(C(=O)OC(C)(C)C)C(c2cccc(C(F)(F)F)c2)N(CC(O)COCC(N)=O)C1c1ccc(CN(C)C)cc1,generated,591.6710000000002,99.9,4.386000000000003
AAIJ,1,COC(=O)c1ccc(NC(=O)CCCC(C)(C)C)cc1,generated,277.3639999999999,99.9,3.6281000000000025
AAIS,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2nc(NC3CCNC3)sc2c1,generated,673.8580000000001,99.9,3.1766000000000005
AAIU,1,CC(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,619.7220000000002,99.9,4.545700000000003
AAIV,1,CC(C)(C)c1ccc(-c2cc(OCc3ccccc3)c(-c3ccccc3)n2-c2ccccc2)s1,generated,463.64600000000013,99.9,8.749300000000002
AAIW,1,CNC(=O)c1ccccc1C(=O)NC(C)(C)C(C)C,generated,262.35299999999995,99.9,2.2106000000000003
AAIX,1,CNC(=O)c1ccc(NC(=O)COc2ccc(C)cc2)cc1,training,298.342,99.9,2.3721200000000007
AAIY,1,CC(C)(C)NC(=O)C1CN(Cc2ccccc2Cl)CCN1CC(O)COc1ccccc1,generated,460.01800000000026,99.9,3.1808000000000005
AAIZ,1,CCCC(CC)c1ccccc1C1CCN(Cc2cccc(OC)c2)CC1,generated,365.56100000000015,99.9,6.368500000000007
AAGN,1,CNC(=O)Nc1ccc(Nc2nc(C)cc(-c3ccccc3OC)n2)cc1,generated,363.42100000000005,99.9,3.9555200000000026
AAIL,1,CC(C)=C(CC(O)C(O)C(O)C(O)c1ccccc1)C(=O)NC1c2ccccc2CC1O,generated,441.52400000000017,99.9,1.3037
AAFB,1,CC(C)(C)NC(=O)C(c1ccccc1)n1ccccc1=O,generated,284.3590000000001,99.9,2.3524000000000003
AAFD,1,CCOP(=O)(CO)OC(=O)c1ccc(C)cc1,generated,258.21,99.9,2.33122
AAGF,1,CC(C)(C)C(NC(=O)CCc1ccccc1)C(=O)NC1CCN(CC(F)(F)F)CC1,generated,427.5110000000002,99.9,3.293000000000002
AAGU,1,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2nc(NC(=O)OC(C)(C)C)sc2c1,generated,704.8680000000002,99.9,4.749800000000004
